Date,Day_of_Week,Is_Holiday,Holiday_Name,Is_Festival,Festival_Name,Is_Working_Day,Season,Is_Festival_Season,Is_Harvest_Season,Month,Year,Quarter,Repo_Rate,CRR,WPI_Inflation,CPI_Inflation,Money_Supply_Growth,GDP_Growth_Rate,Industrial_Production_Index,Employment_Rate,AP_GSDP,Rice_Production,Cotton_Production,Rice_Price,Credit_Growth
2024-02-10,Saturday,False,,False,,False,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-11,Sunday,False,,False,,False,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-12,Monday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-13,Tuesday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-14,Wednesday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-15,Thursday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-16,Friday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-17,Saturday,False,,False,,False,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-18,Sunday,False,,False,,False,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-19,Monday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-20,Tuesday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-21,Wednesday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-22,Thursday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-23,Friday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-24,Saturday,False,,False,,False,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-25,Sunday,False,,False,,False,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-26,Monday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-27,Tuesday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-28,Wednesday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-02-29,Thursday,False,,False,,True,Winter,False,True,2,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-01,Friday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-02,Saturday,False,,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-03,Sunday,False,,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-04,Monday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-05,Tuesday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-06,Wednesday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-07,Thursday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-08,Friday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-09,Saturday,False,,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-10,Sunday,False,,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-11,Monday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-12,Tuesday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-13,Wednesday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-14,Thursday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-15,Friday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-16,Saturday,False,,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-17,Sunday,False,,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-18,Monday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-19,Tuesday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-20,Wednesday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-21,Thursday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-22,Friday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-23,Saturday,False,,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-24,Sunday,False,,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-25,Monday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-26,Tuesday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-27,Wednesday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-28,Thursday,False,,False,,True,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-29,Friday,True,Good Friday,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-30,Saturday,False,,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-03-31,Sunday,False,,False,,False,Summer,False,False,3,2024,Q1,6.25,4.5,2.04,4.83,10.5,7.8,134.5,47.9,16.43,8.5,1.4,2420,13.4
2024-04-01,Monday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-02,Tuesday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-03,Wednesday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-04,Thursday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-05,Friday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-06,Saturday,False,,False,,False,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-07,Sunday,False,,False,,False,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-08,Monday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-09,Tuesday,True,Ugadi,False,,False,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-10,Wednesday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-11,Thursday,True,Eid ul-Fitr,False,,False,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-12,Friday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-13,Saturday,False,,False,,False,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-14,Sunday,False,,False,,False,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-15,Monday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-16,Tuesday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-17,Wednesday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-18,Thursday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-19,Friday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-20,Saturday,False,,False,,False,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-21,Sunday,False,,False,,False,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-22,Monday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-23,Tuesday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-24,Wednesday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-25,Thursday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-26,Friday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-27,Saturday,False,,False,,False,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-28,Sunday,False,,False,,False,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-29,Monday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-04-30,Tuesday,False,,False,,True,Summer,False,False,4,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-01,Wednesday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-02,Thursday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-03,Friday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-04,Saturday,False,,False,,False,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-05,Sunday,False,,False,,False,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-06,Monday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-07,Tuesday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-08,Wednesday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-09,Thursday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-10,Friday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-11,Saturday,False,,False,,False,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-12,Sunday,False,,False,,False,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-13,Monday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-14,Tuesday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-15,Wednesday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-16,Thursday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-17,Friday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-18,Saturday,False,,False,,False,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-19,Sunday,False,,False,,False,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-20,Monday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-21,Tuesday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-22,Wednesday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-23,Thursday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-24,Friday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-25,Saturday,False,,False,,False,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-26,Sunday,False,,False,,False,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-27,Monday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-28,Tuesday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-29,Wednesday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-30,Thursday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-05-31,Friday,False,,False,,True,Summer,False,False,5,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-01,Saturday,False,,False,,False,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-02,Sunday,False,,False,,False,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-03,Monday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-04,Tuesday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-05,Wednesday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-06,Thursday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-07,Friday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-08,Saturday,False,,False,,False,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-09,Sunday,False,,False,,False,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-10,Monday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-11,Tuesday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-12,Wednesday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-13,Thursday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-14,Friday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-15,Saturday,False,,False,,False,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-16,Sunday,False,,False,,False,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-17,Monday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-18,Tuesday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-19,Wednesday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-20,Thursday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-21,Friday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-22,Saturday,False,,False,,False,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-23,Sunday,False,,False,,False,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-24,Monday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-25,Tuesday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-26,Wednesday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-27,Thursday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-28,Friday,False,,False,,True,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-29,Saturday,False,,False,,False,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-06-30,Sunday,False,,False,,False,Monsoon,False,False,6,2024,Q2,6.5,4.5,3.85,5.49,10.8,6.7,137.8,47.9,16.43,8.5,1.4,2420,13.4
2024-07-01,Monday,False,,False,,True,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-02,Tuesday,False,,False,,True,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-03,Wednesday,False,,False,,True,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-04,Thursday,False,,False,,True,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-05,Friday,False,,False,,True,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-06,Saturday,False,,False,,False,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-07,Sunday,False,,False,,False,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-08,Monday,False,,False,,True,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-09,Tuesday,False,,False,,True,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-10,Wednesday,False,,False,,True,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-11,Thursday,False,,False,,True,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-12,Friday,False,,False,,True,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
2024-07-13,Saturday,False,,False,,False,Monsoon,False,False,7,2024,Q3,6.5,4.5,1.31,5.22,11.1,8.2,141.2,47.9,16.43,8.5,1.4,2420,13.4
